userId,movieId,rating,timestamp
18,20,4.0,4.0
18,81,5.0,5.0
18,84,1.0,1.0
18,19,4.0,5.0
18,25,2.0,3.0
18,56,5.0,5.0
18,91,4.0,4.0
18,85,2.0,2.0
18,72,4.0,5.0
18,37,3.0,2.0
18,89,4.0,4.0
18,95,3.0,3.0
19,0,5.0,5.0
19,1,3.0,2.0
19,2,2.0,2.0
19,27,2.0,2.0
19,4,1.0,1.0
19,32,1.0,1.0
19,6,3.0,3.0
19,10,5.0,5.0
19,12,2.0,2.0
19,51,2.0,2.0
19,34,2.0,3.0
19,8,2.0,2.0
19,14,2.0,2.0
19,15,3.0,3.0
19,16,1.0,1.0
19,19,4.0,4.0
19,64,4.0,4.0
19,3,4.0,4.0
19,7,3.0,3.0
19,68,1.0,1.0
19,9,2.0,2.0
19,28,4.0,4.0
19,56,5.0,5.0
19,31,1.0,1.0
19,5,5.0,5.0
19,46,3.0,3.0
19,85,3.0,3.0
19,63,1.0,1.0
19,50,2.0,3.0
19,53,2.0,2.0
19,18,4.0,4.0
19,23,2.0,2.0
19,24,1.0,1.0
19,84,1.0,1.0
19,25,2.0,2.0
19,72,4.0,4.0
19,90,1.0,1.0
19,92,4.0,4.0
19,33,5.0,4.0
19,20,3.0,3.0
19,11,2.0,2.0
19,35,1.0,1.0
19,81,5.0,5.0
19,91,3.0,3.0
19,95,2.0,2.0
19,37,2.0,1.0
19,89,3.0,3.0
19,57,1.0,2.0
20,10,5.0,5.0
20,16,2.0,2.0
20,27,3.0,4.0
20,0,5.0,5.0
20,3,4.0,3.0
20,11,3.0,2.0
20,14,2.0,2.0
20,68,1.0,1.0
20,85,2.0,3.0
20,95,2.0,1.0
20,2,2.0,2.0
20,28,4.0,5.0
20,31,1.0,1.0
20,5,5.0,4.0
20,56,5.0,5.0
20,1,4.0,4.0
20,9,2.0,2.0
20,63,1.0,1.0
20,34,2.0,2.0
20,8,3.0,2.0
20,20,4.0,4.0
20,23,2.0,2.0
20,4,2.0,2.0
20,12,2.0,2.0
20,15,3.0,4.0
20,18,4.0,4.0
20,19,4.0,4.0
20,51,2.0,2.0
20,53,3.0,3.0
20,64,4.0,4.0
20,84,1.0,1.0
20,91,4.0,3.0
20,6,4.0,4.0
20,46,3.0,3.0
20,7,3.0,3.0
20,89,3.0,4.0
20,81,5.0,5.0
20,35,1.0,1.0
20,92,4.0,4.0
20,93,2.0,2.0
20,90,1.0,1.0
20,37,2.0,1.0
20,49,4.0,3.0
20,57,2.0,1.0
20,25,2.0,3.0
20,24,1.0,1.0
20,33,5.0,5.0
21,28,5.0,5.0
21,31,1.0,1.0
21,5,5.0,5.0
21,34,2.0,2.0
21,46,4.0,3.0
21,2,2.0,2.0
21,4,1.0,1.0
21,53,3.0,3.0
21,6,3.0,2.0
21,36,3.0,2.0
21,12,1.0,2.0
21,14,2.0,2.0
21,15,2.0,2.0
